response_id,university,question_type,true_label,predicted_label
R_3ZEUmwa5IecSlrT,MSU: Michigan State University,Q3,0,0
R_1PGdsNELTeSAV9b,MSU: Michigan State University,Q3,0,2
R_76SxxsrSjhiacgh,MSU: Michigan State University,Q3,0,0
R_1TPtVXJDVM9IKNb,MSU: Michigan State University,Q3,0,1
R_1QyeMApIFjN1e6U,MSU: Michigan State University,Q3,0,1
R_32TwEfaOPfERfrj,MSU: Michigan State University,Q3,0,2
R_5i7YThwB74GL9AW,MSU: Michigan State University,Q3,1,1
R_3Pl6HofbKrQRUXL,MSU: Michigan State University,Q3,1,2
R_7M5JmakjV6B0BZy,MSU: Michigan State University,Q3,1,2
R_3aSnvInvbN2tLmF,MSU: Michigan State University,Q3,1,2
R_1tDTPqelswJ3aT1,MSU: Michigan State University,Q3,0,0
R_6nMEUJVYDWKdLmv,MSU: Michigan State University,Q3,0,1
R_6KqZHap7WxP97ID,MSU: Michigan State University,Q3,0,0
R_3hng6NmlyNfsJUZ,MSU: Michigan State University,Q3,0,0
R_316nS0o73WSOuP9,MSU: Michigan State University,Q3,0,1
R_5IQ55R8OpPXoGJP,MSU: Michigan State University,Q3,1,2
R_1m2SYecI7SA8kWR,MSU: Michigan State University,Q3,0,1
R_7PSLsKAB30MyZuF,MSU: Michigan State University,Q3,1,2
R_1DEcdMTFGCTr9HH,MSU: Michigan State University,Q3,0,1
R_6JykZk1kcpoM22d,MSU: Michigan State University,Q3,1,1
R_5YQdxu72o2LvYNt,MSU: Michigan State University,Q3,1,1
R_73cfxZNNUgl8V8J,MSU: Michigan State University,Q3,1,1
R_7lEvkIY2xf8fuBv,MSU: Michigan State University,Q3,0,1
R_7CLtKdwZKOGCCZ3,MSU: Michigan State University,Q3,0,1
R_6lDM5rKKYPLoEVr,MSU: Michigan State University,Q3,0,1
R_3PAFwxKNwMjNPKU,MSU: Michigan State University,Q3,0,1
R_52CqUntRTqi4IAF,MSU: Michigan State University,Q3,0,1
R_5hnhvEZB50BPW74,MSU: Michigan State University,Q3,0,1
R_3zRQBcbpYsORmP5,MSU: Michigan State University,Q3,1,2
R_1CTIbxXfWOHCF2N,MSU: Michigan State University,Q3,0,0
R_3j59BDlW4dn2Kpb,MSU: Michigan State University,Q3,1,1
R_7EmAVcDZXbKdpP9,MSU: Michigan State University,Q3,1,1
R_3hWFoUAG0CKISCp,MSU: Michigan State University,Q3,0,0
R_1y2yKw7dD3djUIZ,MSU: Michigan State University,Q3,1,1
R_6McCOUV6p5JJl6t,MSU: Michigan State University,Q3,1,2
R_6QGxFS85TIqnepV,MSU: Michigan State University,Q3,0,1
R_1nBGnboYDraia96,MSU: Michigan State University,Q3,1,2
R_1rMwsv0og9zF0aJ,MSU: Michigan State University,Q3,0,1
R_1VyDJOKcwjCeINq,MSU: Michigan State University,Q3,1,2
R_5CNOfvT3xjhSP92,MSU: Michigan State University,Q3,1,2
R_7POb0pt1F2gw4oq,MSU: Michigan State University,Q3,0,0
R_6lLmw2np3PPrOHD,MSU: Michigan State University,Q3,0,1
R_6tnCTiZ0f1dCNLH,MSU: Michigan State University,Q3,0,2
R_6SeiJf1ODqvjF26,,Q3,1,1
R_5F4nkjp3blPUIU0,,Q3,0,0
R_6qsvAOXRbwzofw7,,Q3,0,1
R_6e3DA2M03fbXf2q,MSU: Michigan State University,Q3,1,1
R_6c5DPUanosOypS9,,Q3,1,1
R_7q7OzXqni6VH4Fr,,Q3,1,1
R_7zev1uatBuv7Fbg,ISU: Iowa State University,Q3,0,2
R_7kGOLCuydXUdM5w,ISU: Iowa State University,Q3,0,0
R_5CCbxxosOS8OJk4,ISU: Iowa State University,Q3,0,1
R_1DOxfH26RgqpXMk,ISU: Iowa State University,Q3,1,1
R_5bUBABfpTEFSXSA,ISU: Iowa State University,Q3,1,1
R_51bK1m9GsW3pX3z,MSU: Michigan State University,Q3,1,2
R_1o18QxjDfxb8YNP,ISU: Iowa State University,Q3,1,1
R_6OlXQXZBOhaVNFk,ISU: Iowa State University,Q3,0,2
R_6bdNd21OA8PRM5j,ISU: Iowa State University,Q3,2,2
R_1F7xJeD8ubuWXD3,ISU: Iowa State University,Q3,2,2
R_1MahFDOQp3kwBrv,ISU: Iowa State University,Q3,1,1
R_6aQ5I73rlbe9Y95,ISU: Iowa State University,Q3,0,1
R_5zuqIH4JZeu6haN,ISU: Iowa State University,Q3,1,1
R_6SpGPOAWHIgzDMJ,ISU: Iowa State University,Q3,0,0
R_5h0x5HqxkyUXZ1G,ISU: Iowa State University,Q3,1,2
R_7n3C1JOWAIQBE8k,ISU: Iowa State University,Q3,2,2
R_5B5xCbQBsNTD3jm,ISU: Iowa State University,Q3,0,1
R_6oYkh2Ihcih7dMC,ISU: Iowa State University,Q3,1,2
R_5rYgn4KkaCfE9mP,ISU: Iowa State University,Q3,1,2
R_7XoZHzQuxbxPPmD,ISU: Iowa State University,Q3,1,2
R_6o0zwdrmHTfIA6i,ISU: Iowa State University,Q3,0,2
R_7mVpuzbAh6Ld8GZ,ISU: Iowa State University,Q3,1,1
R_64w4tHTpnbOFarD,ISU: Iowa State University,Q3,1,1
R_6SDUnbumW3sfqIp,ISU: Iowa State University,Q3,0,0
R_62tcAf5CLCuSqVM,UF: University of Florida,Q3,0,2
R_6gZqcJ6vaS2IYVY,UF: University of Florida,Q3,1,2
R_708fXumuunscKIN,UF: University of Florida,Q3,0,1
R_77PhrWt3NDAlhya,UF: University of Florida,Q3,2,2
R_7loWg6yrgvSIgYK,UF: University of Florida,Q3,1,1
R_1Gu3pnQUr09zqZH,UF: University of Florida,Q3,2,2
R_5qdXZGrMTEN3pXf,UF: University of Florida,Q3,2,2
R_67WOzyPNuUiQDHb,UF: University of Florida,Q3,1,2
R_6GdjVJT4IXKUNjd,UF: University of Florida,Q3,2,2
R_7GxbNPD47HpiY44,UF: University of Florida,Q3,1,2
R_6hCelUgOkIS6GOt,UF: University of Florida,Q3,2,1
R_7MSBgNhMGgoI2oe,UF: University of Florida,Q3,1,2
R_7Hfp21A3ntrZFmN,UF: University of Florida,Q3,1,2
R_7nSGDXV7IcR4mHw,UF: University of Florida,Q3,2,2
R_6FrFFoAxqMr9gnz,UF: University of Florida,Q3,1,2
R_6i54MM2Wbgp27W5,UF: University of Florida,Q3,1,2
R_3FRLgMTSzgK8bK8,UF: University of Florida,Q3,1,2
R_3rBb2fC3ZSacF7p,UF: University of Florida,Q3,1,2
R_6XSe2b08yvIj1El,UF: University of Florida,Q3,1,1
R_1EasEVeEQrI4Yer,UF: University of Florida,Q3,1,2
R_4U6rficFoWdek6q,UF: University of Florida,Q3,0,0
R_5dGbFHRY6vXTXSU,UF: University of Florida,Q3,1,2
R_1M9DiegLkeqFrQn,UF: University of Florida,Q3,1,2
R_7783dl1o7i8zW4W,UF: University of Florida,Q3,2,2
R_7rISokYfmiUPmeG,UF: University of Florida,Q3,1,2
R_6YwXmlubIimopdR,UF: University of Florida,Q3,1,2
R_5BU1JVcYe7Z1ojL,UF: University of Florida,Q3,2,2
R_5IWBJ9n9xK8nBqg,UF: University of Florida,Q3,1,2
R_6qaDKZUfiROknoM,UF: University of Florida,Q3,1,1
R_6s6bMnl4ImJBxnB,UF: University of Florida,Q3,1,1
R_6H8EpgdpypozkZP,UF: University of Florida,Q3,1,1
R_6eiwPtJY0lIoVX3,UF: University of Florida,Q3,1,2
R_1lBgKya8h2yZ8SB,UF: University of Florida,Q3,0,1
R_50ADNoM95amXTYy,UF: University of Florida,Q3,1,1
R_1CPKqUjx6ly5jje,UF: University of Florida,Q3,2,2
R_1rFZuZeeRNX8NUK,UF: University of Florida,Q3,0,1
R_1SwPjBzP2rfhQUF,UF: University of Florida,Q3,1,2
R_3o6dkxwXmjoeAVB,UF: University of Florida,Q3,2,2
R_5Iy6gxzeOCDbEl3,UF: University of Florida,Q3,1,1
R_3fIZtj0Lr8e7YAU,UF: University of Florida,Q3,1,0
R_52m4uUMuX5h8RoA,UF: University of Florida,Q3,1,2
R_75EkvSyd29tcHiC,UF: University of Florida,Q3,1,2
R_3oTSWTFZonif9sg,UF: University of Florida,Q3,1,2
R_5H7CywyEpUOkyCH,UF: University of Florida,Q3,2,2
R_13gEP2HpJoafLRB,UF: University of Florida,Q3,1,2
R_5qPFX2bXNTcAxzj,UF: University of Florida,Q3,1,2
R_5hQyZe0z9plMVC9,UF: University of Florida,Q3,1,2
R_5nq4TcG2zFP1C1q,UF: University of Florida,Q3,1,2
R_3JJXaisz3C85Yj3,UF: University of Florida,Q3,1,2
R_2VsBoUFGmZVzg41,UF: University of Florida,Q3,1,1
R_1FJkH2HjaBCL9G7,UF: University of Florida,Q3,1,1
R_6VKEkUQ7AEAuZo2,UF: University of Florida,Q3,1,2
R_5hhAWUHIRZDEdfq,UF: University of Florida,Q3,2,2
R_57BZ0Q1S2b7HK35,UF: University of Florida,Q3,2,2
R_5DRCY0iOY5md31K,UF: University of Florida,Q3,1,2
R_5khA2ysidM6gCWJ,UF: University of Florida,Q3,1,1
R_7TVLvCbZyVL0IBr,UF: University of Florida,Q3,1,2
R_5Jk2iOwV4ayvUxU,UF: University of Florida,Q3,1,2
R_1Pinh7R2Fw6F3F2,UF: University of Florida,Q3,1,2
R_31GVm5VnXQK4T7K,UF: University of Florida,Q3,2,2
R_68HOK2Rwsm0zuc9,UF: University of Florida,Q3,1,1
R_6Lea9gPVW2r5g1j,UF: University of Florida,Q3,1,1
R_7cXJBMt1cmpLOL8,UF: University of Florida,Q3,1,2
R_12QicaNNttjblaN,UF: University of Florida,Q3,1,1
R_1fwz3hjct5bn9jX,UF: University of Florida,Q3,1,2
R_3Oy65C7brWGhtUE,UF: University of Florida,Q3,0,0
R_5QuINK0SBWNTKKN,UF: University of Florida,Q3,1,2
R_1TAx5HnKJqGe5gM,UF: University of Florida,Q3,1,2
R_1DHkJF4InRXNfZ2,UF: University of Florida,Q3,2,2
R_3Ed16VR1KryQo9a,UF: University of Florida,Q3,2,2
R_7TSihQRIZur3cLC,UF: University of Florida,Q3,1,2
R_7F5mGPCe4saP45r,UF: University of Florida,Q3,1,2
R_3dimpMg1jEAsxH3,UF: University of Florida,Q3,1,1
R_5Lh40mM3DJ1nF6Y,,Q3,1,1
R_6Qs0dv8gfHzdIQx,UF: University of Florida,Q3,1,1
R_6rYAgNzjCWP5uhP,UF: University of Florida,Q3,0,1
R_1GZZmrQBMcFdjgW,"UCSB: University of California, Santa Barbara",Q3,2,2
R_60uz5mm0qL1IOAx,"UCSB: University of California, Santa Barbara",Q3,1,1
R_5zSxa9lQ6vbmm8G,"UCSB: University of California, Santa Barbara",Q3,2,2
R_3P0MDAIgSkB2hOw,"UCSB: University of California, Santa Barbara",Q3,1,1
R_5SrYvCHgzPdpID7,"UCSB: University of California, Santa Barbara",Q3,1,2
R_18YgzR8yYhZ3Anm,"UCSB: University of California, Santa Barbara",Q3,1,1
R_1mfXQccBAXL2qFU,"UCSB: University of California, Santa Barbara",Q3,1,1
R_3BnfjstK0APDBlh,"UCSB: University of California, Santa Barbara",Q3,1,1
R_1wgjZ9mK8Z9zU7D,"UCSB: University of California, Santa Barbara",Q3,2,1
R_5GUgg2JOX5tD0d3,"UCSB: University of California, Santa Barbara",Q3,1,2
R_1eixBtY8H3ej83f,"UCSB: University of California, Santa Barbara",Q3,1,2
R_1xJQS4UgVzdljy1,"UCSB: University of California, Santa Barbara",Q3,1,2
R_5riZRCrmg7LuwIS,"UCSB: University of California, Santa Barbara",Q3,1,2
R_6MNbXjI0n5gXLJw,"UCSB: University of California, Santa Barbara",Q3,2,2
R_7ZZHBOz1XH2AcOV,"UCSB: University of California, Santa Barbara",Q3,1,1
R_6OYNpYeNgYGN5Cu,"UCSB: University of California, Santa Barbara",Q3,2,2
R_7fXrRFetdF9M9A5,"UCSB: University of California, Santa Barbara",Q3,2,2
R_1rU78uwsVrcY1pv,"UCSB: University of California, Santa Barbara",Q3,1,1
R_79jvmZxdJxGQD1n,"UCSB: University of California, Santa Barbara",Q3,1,2
R_7qaFxMa4daxkMgY,"UCSB: University of California, Santa Barbara",Q3,1,2
R_3aFggcKG0B3JH9W,"UCSB: University of California, Santa Barbara",Q3,1,2
R_5AYExmwPy8Syk5j,"UCSB: University of California, Santa Barbara",Q3,0,1
R_5JrYsaHlRReiRCp,"UCSB: University of California, Santa Barbara",Q3,1,2
R_1qJONcTM1qobaj7,"UCSB: University of California, Santa Barbara",Q3,1,1
R_1pS6zvvENTI795r,"UCSB: University of California, Santa Barbara",Q3,1,2
R_7lxiZJFf1f5LoeY,"UCSB: University of California, Santa Barbara",Q3,0,2
R_1MgDGH9N6uPQ0QF,"UCSB: University of California, Santa Barbara",Q3,1,1
R_1l64W7aJGYyrmkz,"UCSB: University of California, Santa Barbara",Q3,2,1
R_5hQROw89sqXdibn,"UCSB: University of California, Santa Barbara",Q3,1,1
R_3RyLI9RDQjcbhrE,UF: University of Florida,Q4,1,2
R_7gbRRQXt5Jg6ezu,UF: University of Florida,Q4,1,2
R_1frzvJIGKcm6Fdx,UF: University of Florida,Q4,0,0
R_1amUGgfsJzfvYZ3,UF: University of Florida,Q4,1,2
R_1WMAo0ilmhZwzPp,UF: University of Florida,Q4,1,2
R_3kUbaBUkaZ8Wffz,UF: University of Florida,Q4,1,1
R_5ZV6wBdT3f4a1lD,UF: University of Florida,Q4,0,0
R_72P9s5pldZY7MZ5,UF: University of Florida,Q4,1,2
R_1eNX389YIbM0sz7,UF: University of Florida,Q4,1,1
R_6GxkH2Bd6CVPWUV,Other university:,Q4,0,1
R_4aqOq6LqHnf1fBo,UF: University of Florida,Q4,1,1
R_7hF9HRViA6LJDlB,UF: University of Florida,Q4,1,2
R_7cBfO9vJx5xUPb3,UF: University of Florida,Q4,1,1
R_6KTo9GL1PyhZJ25,UF: University of Florida,Q4,0,1
R_3dKrxU8SJv9jCJj,UF: University of Florida,Q4,1,2
R_5azDcJdFE7K9zUZ,UF: University of Florida,Q4,2,2
R_7VnQjEJ14Cvbk3L,UF: University of Florida,Q4,1,2
R_52m7mNidFq6neal,UF: University of Florida,Q4,1,2
R_5OOybiSNaayy99G,UF: University of Florida,Q4,0,1
R_50xjAyrFzqStbVv,UF: University of Florida,Q4,1,2
R_1sbRqW4HqGTHTMx,UF: University of Florida,Q4,2,2
R_3DT3T2GoiRO6qIy,UF: University of Florida,Q4,0,1
R_5C8x63mMeNXYKYC,UF: University of Florida,Q4,0,1
R_3aRkisuTYaAsICH,UF: University of Florida,Q4,1,2
R_530VWztACdYCbZZ,UF: University of Florida,Q4,0,1
R_3G6UGLsnHyfovVs,UF: University of Florida,Q4,0,1
R_3fjTegG7Pv2DgHN,UF: University of Florida,Q4,1,1
R_19n9m31ndWGtUgz,UF: University of Florida,Q4,1,2
R_6aDTJDxbCPNnwNX,UF: University of Florida,Q4,0,1
R_3q9IPfUX1mDj3Kj,UF: University of Florida,Q4,1,2
R_55VhUu4mER1RK0h,UF: University of Florida,Q4,2,2
R_1bjarNpgI5oIW0F,UF: University of Florida,Q4,1,2
R_3I0uQM1Bclv6efn,UF: University of Florida,Q4,1,2
R_387SZJMhGBGWE7f,UF: University of Florida,Q4,1,1
R_6MaFU0Mt3he6x1S,UF: University of Florida,Q4,0,0
R_5EzYZurMDe3u1OK,UF: University of Florida,Q4,1,2
R_194cmNDaTEBG6hc,UF: University of Florida,Q4,1,2
R_6rjZskfVdMiXZEk,UF: University of Florida,Q4,1,2
R_7us8yZ2pmTMBrnJ,UF: University of Florida,Q4,1,1
R_3r0u3oa9WivB0ol,UF: University of Florida,Q4,1,2
R_7hz3TGHNfQKnZv7,UF: University of Florida,Q4,1,2
R_7EuEEd8qK0xcXFp,UF: University of Florida,Q4,0,1
R_6CaxLdmKICPf6im,UF: University of Florida,Q4,1,2
R_7doH3zqHsgIzP2H,UF: University of Florida,Q4,1,2
R_3laeVpDzKUn9GAa,UF: University of Florida,Q4,1,2
R_77VeoXQ1JBYRJwg,UF: University of Florida,Q4,1,2
R_17CemYhVsYIsBWP,UF: University of Florida,Q4,0,1
R_1GoQQb3KTLb1sLT,UF: University of Florida,Q4,0,1
R_3i3FpIJYcJUvJom,UF: University of Florida,Q4,1,1
R_7mmGbtCGz2alowj,UF: University of Florida,Q4,1,2
R_1Kr7cguKL9fTCsV,UF: University of Florida,Q4,0,1
R_5mCGjFVnCd1DY5P,UF: University of Florida,Q4,1,1
R_5AoZVEgcVVa7j7b,UF: University of Florida,Q4,1,1
R_374oMmtTMsCIqVq,UF: University of Florida,Q4,1,1
R_1Jr5fn8g96WKaks,UF: University of Florida,Q4,2,2
R_5U36oQyM120JVW9,UF: University of Florida,Q4,1,2
R_3oAfn6fHhfRkM5l,UF: University of Florida,Q4,1,2
R_5uPeoXoLBxHOHLD,UF: University of Florida,Q4,1,2
R_7H2eeGOMpxea0Bd,UF: University of Florida,Q4,0,1
R_7hZr8DN6RDftdS3,UF: University of Florida,Q4,1,1
R_7JEP0j91jhRWOo8,UF: University of Florida,Q4,0,1
R_1QJFbQGqVer4vOR,UF: University of Florida,Q4,1,2
R_3qvmbeRuFBpJeiR,UF: University of Florida,Q4,1,1
R_19tEx0IlIVBNH8V,MSU: Michigan State University,Q1,0,0
R_6vcAlSSwhoQXhLa,MSU: Michigan State University,Q1,1,0
R_5UhFR4lrI5AKGKL,MSU: Michigan State University,Q1,1,0
R_7tfHvEpkMpgg67K,MSU: Michigan State University,Q1,1,1
R_5IhIKo9TNBq7xNA,MSU: Michigan State University,Q1,1,1
R_5lQxGHDUgvIYRDa,MSU: Michigan State University,Q1,1,1
R_5YVCIqz9N3Cwij9,MSU: Michigan State University,Q1,2,0
R_1BtXCXyIyt6MDWX,MSU: Michigan State University,Q1,2,2
R_1rm8D49z3xF4XkJ,MSU: Michigan State University,Q1,2,1
R_7wFKEkYniABHIqd,MSU: Michigan State University,Q1,0,0
R_1jeO6ETiYy13jD3,MSU: Michigan State University,Q1,1,1
R_1agEFbNVBD6uzGe,MSU: Michigan State University,Q1,0,0
R_5BkTixjCXyzYtHu,MSU: Michigan State University,Q1,1,1
R_3CE1L908LIUocDW,MSU: Michigan State University,Q1,2,1
R_1DMbMvqPxhTzWNe,MSU: Michigan State University,Q1,1,1
R_17s798cC9h8FRki,MSU: Michigan State University,Q1,0,0
R_1meCY7kthgrePKT,MSU: Michigan State University,Q1,1,0
R_1m9MBFAHoRbnvfN,MSU: Michigan State University,Q1,2,0
R_5lsD4p3f3OeQhZT,MSU: Michigan State University,Q1,0,1
R_7DvVgtggHS3dbm8,MSU: Michigan State University,Q1,0,0
R_6CjfUSFtEftxcwO,MSU: Michigan State University,Q1,0,0
R_1j7zKx3TXC3Ld6l,MSU: Michigan State University,Q1,2,1
R_7chLfHyy4XXe1kF,MSU: Michigan State University,Q1,1,1
R_7lPNlUEcQETn8nE,MSU: Michigan State University,Q1,2,2
R_5Cm17waXEih6MZC,MSU: Michigan State University,Q1,2,2
R_7TsJhxe0dEv7JjX,MSU: Michigan State University,Q1,2,0
R_1fzjwawLnvTpdGp,MSU: Michigan State University,Q1,0,0
R_5e32LeyvTWcvbJb,MSU: Michigan State University,Q1,0,0
R_7eXbzc2vsEubBmC,MSU: Michigan State University,Q1,0,0
R_6pu96hTPG4w27Ya,MSU: Michigan State University,Q1,0,0
R_52eUJCiF01dSY5l,MSU: Michigan State University,Q1,2,2
R_5psehyJKqnOcdiC,MSU: Michigan State University,Q1,1,0
R_3dGnGXtj0MQnP2N,MSU: Michigan State University,Q1,0,0
R_67lmmYaOGVP6QKJ,MSU: Michigan State University,Q1,2,1
R_7ZIlOE5FzmpApd7,MSU: Michigan State University,Q1,1,0
R_6b34MoBcNRExhtM,MSU: Michigan State University,Q1,2,2
R_1QWnCTxWIr04gMy,MSU: Michigan State University,Q1,1,1
R_3C3Bm5ZMywtzKyI,MSU: Michigan State University,Q1,1,1
R_5YJ8CmjWo8M7riH,MSU: Michigan State University,Q1,2,2
R_1fo8NB372yMfRi9,MSU: Michigan State University,Q1,1,0
R_1oRycWMVxXgMf1D,MSU: Michigan State University,Q1,1,0
R_5bTe2dZpSNpnLUH,MSU: Michigan State University,Q1,1,0
R_6aHbdx8DbPWX2o1,MSU: Michigan State University,Q1,1,0
R_3q8lv8GpiN7JxGY,MSU: Michigan State University,Q1,1,1
R_7xY4UYjGehI21Tj,Other university:,Q1,0,0
R_1Tv4h5bH90f7201,MSU: Michigan State University,Q1,2,2
R_30dilDvpebAsbZ3,MSU: Michigan State University,Q1,2,0
R_3j7MKTJmiDBxCBZ,MSU: Michigan State University,Q1,0,0
R_6jeWoVEik4uzfed,MSU: Michigan State University,Q1,1,1
R_789lZ44I8GNshCp,MSU: Michigan State University,Q1,1,0
R_17Axba25LsE6lpf,MSU: Michigan State University,Q1,2,0
R_6HXoFnEtZW84alh,MSU: Michigan State University,Q1,1,0
R_6NMWs4jKOc3T0cx,MSU: Michigan State University,Q1,2,1
R_2C7a6FE6pRIaLB2,MSU: Michigan State University,Q1,0,1
R_69bGELW1Qj9JBID,MSU: Michigan State University,Q1,2,1
R_11tiWnKGBHF8yEp,MSU: Michigan State University,Q1,0,1
R_1lRFXdA2dB3DqpF,MSU: Michigan State University,Q1,1,0
R_1QEzZDccA9Iixot,MSU: Michigan State University,Q1,1,2
R_6PmLjl86KRNDN0L,MSU: Michigan State University,Q1,0,0
R_51TvTMSnlBiGSEH,MSU: Michigan State University,Q1,1,0
R_1wO2xWINZnv2Pgl,MSU: Michigan State University,Q1,2,1
R_6Q9KoRZ7sZZ8NGp,MSU: Michigan State University,Q1,0,0
R_7tFQjBRZdB9KfQQ,MSU: Michigan State University,Q1,1,1
R_1pGWBlQP1LjpIRD,MSU: Michigan State University,Q1,0,1
R_7OFVTZ7thIcJPxv,MSU: Michigan State University,Q1,0,0
R_7dgFn8leOiBN1mW,MSU: Michigan State University,Q1,1,0
R_5ayGN5KL5L04WAO,MSU: Michigan State University,Q1,2,0
R_6qe9NmVyIJzV2i3,MSU: Michigan State University,Q1,0,0
R_3dzc7VkYIAp0VHI,MSU: Michigan State University,Q1,1,0
R_73eOykd4EqFBS25,MSU: Michigan State University,Q1,1,1
R_1T6yaKnueg8tnxf,MSU: Michigan State University,Q1,2,0
R_6FrQtrmoVaaxdId,MSU: Michigan State University,Q1,2,2
R_7cc1JsNod7ZNH1W,MSU: Michigan State University,Q1,2,0
R_7ZBnBzXC68XmLlU,MSU: Michigan State University,Q1,1,0
R_7kifvEpHn26FFIu,MSU: Michigan State University,Q1,1,0
R_3GuMHkdg3NoJHk4,MSU: Michigan State University,Q1,2,2
R_71m6ZA3ErbEozEB,MSU: Michigan State University,Q1,1,1
R_52Ajg1tXkBQUBps,MSU: Michigan State University,Q1,2,1
R_54yOQkO6RV2Fu0h,MSU: Michigan State University,Q1,1,1
R_1YsoX5C6He2Qeir,MSU: Michigan State University,Q1,1,0
R_3M3Zm5yjwqX9akQ,MSU: Michigan State University,Q1,2,0
R_6fxHZZcshthrGPz,MSU: Michigan State University,Q1,2,0
R_17qxdEPBdi4joyF,MSU: Michigan State University,Q1,2,0
R_32z6JyqPQy2wJw0,MSU: Michigan State University,Q1,2,0
R_51hcWetTrG30ApU,MSU: Michigan State University,Q1,0,0
R_6YJ2p5IGZvRIWPO,MSU: Michigan State University,Q1,0,1
R_6CODF2HlF4R8vxz,MSU: Michigan State University,Q1,1,1
R_5gFKZYh7zJyXN5I,MSU: Michigan State University,Q1,0,0
R_7w1gunUa80rCwWH,MSU: Michigan State University,Q1,1,0
R_6zG4W7UthFr0BgN,MSU: Michigan State University,Q1,2,1
R_5n1lY7j4HFLPNOS,MSU: Michigan State University,Q1,0,0
R_1iFjw4vp82mAjI5,MSU: Michigan State University,Q1,2,1
R_7J8eQPwCdblwg0h,MSU: Michigan State University,Q1,1,1
R_1az7bNg8eTEeP4e,MSU: Michigan State University,Q1,1,0
R_3Ic2aKYvTI6OVxN,MSU: Michigan State University,Q1,1,0
R_63314s0wC3IOZ9o,MSU: Michigan State University,Q1,2,0
R_5TZvZEwxhYamuhT,MSU: Michigan State University,Q1,1,0
R_6ToR14DeaA2Xta7,MSU: Michigan State University,Q1,1,1
R_5lkjZbE7yI7XmW5,MSU: Michigan State University,Q1,0,0
R_1A0ghqBeeBzvAEF,MSU: Michigan State University,Q1,0,0
R_5CWD0JuSVBYdLbz,,Q1,2,1
R_3fVln2uZvaEbPps,MSU: Michigan State University,Q1,1,0
R_3Hp4CKqOpYfb5GQ,MSU: Michigan State University,Q1,1,1
R_1dW3mjRwl7Dnyz4,,Q1,1,0
R_1a6Uy1bSM2zTlJf,,Q1,1,0
R_6zVcry4HBGmGiub,,Q1,1,1
R_7CxrZywo1NiI2xM,,Q1,0,0
R_30hRkVmLMLsCKT6,,Q1,1,1
R_5gx3VvkYEuzdKw1,,Q1,1,0
R_6YmGJfiTeuJvmUe,,Q1,0,0
R_3Ttl7urkH4co1ya,MSU: Michigan State University,Q1,1,1
R_3FLCereifJOqJHB,MSU: Michigan State University,Q1,2,1
R_6JIpSn2PHcfYhUM,,Q1,1,0
R_7RxqiS3ycf5ZYQU,MSU: Michigan State University,Q1,1,0
R_5aCuI1b8vgFpgUF,MSU: Michigan State University,Q1,0,0
R_z0WKFPu3tSlNfTH,PSU: Penn State University,Q3,1,2
R_1l66GdLrB7XNWi8,PSU: Penn State University,Q2,0,1
R_1l66GdLrB7XNWi8,PSU: Penn State University,Q3,1,2
R_122MwTGfrwca13M,PSU: Penn State University,Q4,1,1
R_1IMiwrU6w54EzAb,PSU: Penn State University,Q4,1,1
R_3m1RkofpSZV7zDq,PSU: Penn State University,Q1,0,1
R_3m1RkofpSZV7zDq,PSU: Penn State University,Q3,0,2
R_2sXOrFPe5l9cPzS,PSU: Penn State University,Q3,1,2
R_29aC8tkvlW0QaXr,PSU: Penn State University,Q4,2,1
R_u3PvJY8fkffI8lr,PSU: Penn State University,Q2,1,1
R_1NlZV6fqxd7X6RC,PSU: Penn State University,Q2,0,1
R_1NlZV6fqxd7X6RC,PSU: Penn State University,Q3,1,2
R_3HIelPHxMjfwJIG,PSU: Penn State University,Q2,0,1
R_2wv3wZ92MoN3E9r,PSU: Penn State University,Q4,1,2
R_ufVESZoR2NL6zyp,PSU: Penn State University,Q4,2,1
R_12hAt7ATgO0RA7n,PSU: Penn State University,Q3,1,2
R_2AKVGvqdMi8YZIX,PSU: Penn State University,Q1,0,1
R_066oxvWqpfj5zeF,PSU: Penn State University,Q1,1,2
R_3eeGjx3cWvJPnPg,PSU: Penn State University,Q2,2,1
R_3GwfzwDw9ksWr7z,PSU: Penn State University,Q3,1,1
R_0ohthSKuNkgV2Lv,PSU: Penn State University,Q4,1,2
R_vYRbJXOKzSB5G6Z,PSU: Penn State University,Q2,2,2
R_vq9QSu4nEAA7MIh,PSU: Penn State University,Q3,1,2
R_29aIk5M1NErQxNy,PSU: Penn State University,Q4,1,1
R_xFz8K2qaW2iGMYF,PSU: Penn State University,Q4,2,1
R_PYbhWcT1jydZkKB,PSU: Penn State University,Q2,1,1
R_3OpifydsCbosVPk,PSU: Penn State University,Q4,1,1
R_6mT10RbD4ZTvqMx,PSU: Penn State University,Q3,1,2
R_OORuNdZxlYhY0RX,PSU: Penn State University,Q2,2,2
R_3NRh2LK4sspKgog,PSU: Penn State University,Q3,1,1
R_21G0isU2CU5xWLh,PSU: Penn State University,Q3,1,2
R_2e8CvnZxppcxIm9,PSU: Penn State University,Q2,2,2
R_1LqIK0FPG1RKB5t,PSU: Penn State University,Q3,1,2
R_3MtXkjSjfcHjRFC,PSU: Penn State University,Q2,1,1
R_10UwOszxjni8RCt,PSU: Penn State University,Q1,0,1
R_s6kxyXppo1xYqDn,PSU: Penn State University,Q1,0,0
